"codigo_viagem","cnpj.x","placa","autorizacao_viagem","data_inicio_viagem","data_fim_viagem","sentido_linha","latitude","longitude","pdop","numero_imei","in_transbordo","codigo_viagem_transbordo","razao_social","cnpj.y","servico_regular","servico_fretado","servico_semiurbano","data_validade_csv","validade_seguro","ano_fabricacao","categoria_veiculo","nr_assentos_categoria","nr_assentos"
3908426,27488725000127,"OYE8083",5598745,2021-09-24 21:13:47,2021-09-25 05:57:00,1,-19.533217,-40.628284,0,"352525086207255","Nao",NA,"VIACAO PRETTI LTDA","27.488.725/0001-27","Sim","Sim","Nao",2022-08-23,2021-10-04,2014,"Executivo",44,44
3908427,27488725000127,"PPX9938",5590748,2021-09-19 13:32:07,2021-09-19 19:40:40,0,-21.100822,-42.113663,0,"355645089142684","Nao",NA,"VIACAO PRETTI LTDA","27.488.725/0001-27","Nao","Sim","Nao",2022-03-03,2023-10-04,2018,"Executivo",46,46
3908432,28964438000109,"BDI2B99",5593979,2021-09-19 05:18:42,2021-09-19 20:35:44,1,-25.8476734161377,-48.546443939209,0,"352108090853636","Nao",NA,"G A BARBOSA JUNIOR EIRELI","28.964.438/0001-09","Nao","Sim","Nao",2022-07-01,2023-07-11,2019,"Executivo",16,16
3908442,31478411000110,"QWI9977",5594310,2021-09-19 03:42:04,2021-09-19 08:12:31,1,-10.9741926193237,-37.0940933227539,0,"352187101985611","Nao",NA,"CARLOS & MOISES TRANSPORTE VIAGENS E TURISMO LTDA","31.478.411/0001-10","Nao","Sim","Nao",2024-03-09,2023-09-09,2019,"Executivo",16,16
3908448,32285454000142,"PLZ5I77",5596050,2021-09-23 19:37:12,2021-09-24 13:27:34,1,-14.880334854126,-40.8569068908691,0,"352997102119279","Nao",NA,"VIACAO AGUIA BRANCA S A","27.486.182/0001-09","Sim","Sim","Nao",2022-02-18,2022-08-07,2019,"Executivo",47,47
3908469,34577839000109,"KVD3H44",5597923,2021-09-24 04:55:44,2021-09-24 10:45:28,1,-9.41066646575928,-38.2357025146484,0,"863323054453446","Nao",NA,"CANUTO, GOMES E PEREIRA TRANSPORTES LTDA","34.577.839/0001-09","Nao","Sim","Nao",2021-10-08,2023-11-05,2008,"Executivo",16,16
3908484,39642566000152,"JQZ1C12",5593696,2021-09-19 14:05:15,2021-09-20 03:08:59,1,-20.8553810119629,-41.1244049072266,0,"357459107497841","Nao",NA,"AGENCIA DE VIAGENS REALTUR LTDA.","39.642.566/0001-52","Nao","Sim","Nao",2022-01-08,2023-10-13,2004,"Executivo",27,27
3908485,39642566000152,"JQZ1C12",5596476,2021-09-22 13:55:45,2021-09-23 02:16:56,1,-20.8437175750732,-41.126708984375,0,"356361080763630","Nao",NA,"AGENCIA DE VIAGENS REALTUR LTDA.","39.642.566/0001-52","Nao","Sim","Nao",2022-01-08,2023-10-13,2004,"Executivo",27,27
3908486,39642566000152,"PPD8842",5589364,2021-09-19 22:48:19,2021-09-20 07:47:37,1,-22.91383934021,-43.1674766540527,0,"356361080752047","Nao",NA,"AGENCIA DE VIAGENS REALTUR LTDA.","39.642.566/0001-52","Nao","Sim","Nao",2022-07-29,2023-10-13,2015,"Executivo",56,56
3908487,39642566000152,"PPD8842",5596215,2021-09-22 15:04:16,2021-09-23 15:43:13,1,-20.3270740509033,-41.1457977294922,0,"356361080752047","Nao",NA,"AGENCIA DE VIAGENS REALTUR LTDA.","39.642.566/0001-52","Nao","Sim","Nao",2022-07-29,2023-10-13,2015,"Executivo",56,56
3908490,47202007000150,"BJU2600",5593869,2021-09-19 22:11:23,2021-09-21 09:28:17,1,-23.5173569,-46.6275291,2.1,"358222057504159","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-07-26,2023-06-08,2018,"Executivo",48,48
3908491,47202007000150,"BJU2600",5596737,2021-09-23 00:44:27,2021-09-23 22:30:20,1,-23.6174793,-46.6971817,2.1,"358222057504159","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-07-26,2023-06-08,2018,"Executivo",48,48
3908492,47202007000150,"BJU2600",5597681,2021-09-24 01:10:27,2021-09-24 20:58:38,1,-23.6174107,-46.6972504,2.1,"358222057504159","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-07-26,2023-06-08,2018,"Executivo",48,48
3908493,47202007000150,"BJU2600",5598555,2021-09-25 00:40:27,2021-09-25 20:50:51,1,-23.6175995,-46.6970291,2.1,"358222057504159","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-07-26,2023-06-08,2018,"Executivo",48,48
3908494,47202007000150,"CRK8189",5593664,2021-09-19 18:09:35,2021-09-20 10:07:07,1,-23.5144539,-46.6253853,2.1,"358229071451457","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-12-01,2023-06-08,2019,"Convencional",58,58
3908495,47202007000150,"CRK8189",5595044,2021-09-20 18:06:21,2021-09-21 09:55:14,1,-23.5174294,-46.6275177,2.1,"358229071451457","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-12-01,2023-06-08,2019,"Convencional",58,58
3908496,47202007000150,"CRK8189",5598585,2021-09-25 03:52:40,2021-09-26 00:22:21,1,-23.5173492,-46.6261902,2.1,"358229071451457","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2023-12-01,2023-06-08,2019,"Convencional",58,58
3908497,47202007000150,"DEU3800",5596342,2021-09-22 18:05:25,2021-09-23 10:26:58,1,-23.5174465,-46.6261597,2.1,"358222057381426","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-09-10,2023-06-08,2019,"Executivo",62,62
3908498,47202007000150,"DIM8981",5593656,2021-09-19 03:54:57,2021-09-20 00:49:18,1,-23.5173683,-46.6260872,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908499,47202007000150,"DIM8981",5593837,2021-09-20 03:36:11,2021-09-21 01:20:36,1,-23.5172997,-46.626152,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908500,47202007000150,"DIM8981",5595876,2021-09-22 03:46:02,2021-09-23 00:59:04,1,-23.5180721,-46.630394,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908501,47202007000150,"DIM8981",5596734,2021-09-23 03:40:03,2021-09-24 01:07:08,1,-23.5173473,-46.6261559,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908502,47202007000150,"DIM8981",5597719,2021-09-24 03:36:42,2021-09-25 01:50:59,1,-23.5174007,-46.6275368,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908503,47202007000150,"DIM8981",5598590,2021-09-25 18:02:29,2021-09-26 09:37:08,1,-23.5172749,-46.6261978,2.1,"358222057117796","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-12-15,2023-06-08,2019,"Executivo",58,58
3908504,47202007000150,"ECM5575",5597501,2021-09-23 21:34:38,2021-09-24 15:13:11,1,-23.5237732,-46.6071892,2.1,"358222057502708","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-10-06,2023-06-08,2011,"Executivo",48,48
3908505,47202007000150,"ECM5575",5598381,2021-09-24 21:21:57,2021-09-27 01:38:59,1,-23.5199966,-46.6271095,2.1,"358222057502708","Nao",NA,"TRANSPORTADORA TURISTICA NATAL LTDA","47.202.007/0001-50","Nao","Sim","Nao",2021-10-06,2023-06-08,2011,"Executivo",48,48
3866440,85167393000185,"LQL6282",5582060,2021-09-05 18:43:35,2021-09-07 07:44:40,1,-26.1123676,-48.8750916,4.35,"862631032138132","Nao",NA,"TRANSALLES TRANSPORTADORA TURISTICA LTDA","85.167.393/0001-85","Nao","Sim","Nao",2022-12-15,2023-10-07,2012,"Executivo",48,48
3866441,85172070000180,"QJF7899",5584008,2021-09-08 17:35:31,2021-09-08 23:00:14,1,-26.8931446075439,-53.1711540222168,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3866442,85172070000180,"QJF7899",5584607,2021-09-09 18:44:12,2021-09-09 18:44:51,1,-27.3596019744873,-53.4073944091797,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3866446,92221589000176,"IYA0188",5580743,2021-09-05 01:27:39,2021-09-13 17:37:16,1,-31.7631613,-52.3599967,4.34,"354743082679025","Nao",NA,"IRMAOS KOPERECK LTDA","92.221.589/0001-76","Nao","Sim","Nao",2022-06-02,2023-08-27,2017,"Executivo",59,59
3866447,95424735000159,"IXD6809",5579178,2021-09-06 13:23:42,2021-09-08 13:55:21,1,-29.7195930480957,-52.4487648010254,0,"357459102667596","Nao",NA,"VIACAO UNIAO SANTA CRUZ LTDA","95.424.735/0001-59","Sim","Sim","Nao",2022-08-02,2021-10-28,2016,"Executivo",56,56
3866448,95424735000159,"IYG1884",5584539,2021-09-10 09:03:09,2021-09-12 02:25:03,1,-30.0939083099365,-51.2305030822754,0,"357459102667596","Nao",NA,"VIACAO UNIAO SANTA CRUZ LTDA","95.424.735/0001-59","Sim","Sim","Nao",2022-09-28,2021-10-28,2017,"Executivo",49,49
3866483,13018326000198,"ALF5A33",5586076,2021-09-11 07:44:40,2021-09-11 21:33:48,1,-24.8877264,-52.21233893,1.3,"fdce41f724241106","Nao",NA,"JOAO RODRIGO MENDES  LTDA","13.018.326/0001-98","Nao","Sim","Nao",2024-03-13,2023-11-19,2014,"Executivo",17,17
3866524,23343494000102,"OWX6530",5577953,2021-09-03 20:16:46,2021-09-12 13:33:14,1,-18.5690383911133,-46.4746131896973,0,"358186072483220","Nao",NA,"EXPRESSO SAO GERALDO LTDA","23.343.494/0001-02","Nao","Sim","Nao",2022-07-21,2023-11-02,2013,"Executivo",26,26
3866527,26664087000195,"MGX8H02",5582027,2021-09-05 16:37:11,2021-09-07 17:22:03,1,-19.9461078643799,-44.9424629211426,0,"865909045798655","Nao",NA,"COOPERSERRANA - COOPERATIVA DE TRANSPORTADORES ESCOLARES E ALTERNATIVOS DE NOVA SERRANA MG","26.664.087/0001-95","Nao","Sim","Nao",2023-08-09,2023-06-21,2004,"Executivo",50,50
3866528,26664087000195,"MGX8H02",5583429,2021-09-07 17:24:15,2021-09-12 16:26:02,1,-19.8816356658936,-44.9243545532227,0,"865909045798655","Nao",NA,"COOPERSERRANA - COOPERATIVA DE TRANSPORTADORES ESCOLARES E ALTERNATIVOS DE NOVA SERRANA MG","26.664.087/0001-95","Nao","Sim","Nao",2023-08-09,2023-06-21,2004,"Executivo",50,50
3866544,32403537000199,"KZL7297",5583351,2021-09-07 22:50:32,2021-09-09 15:54:39,1,-22.4113654,-43.673089,3.786,"155b6b37f2824b3f","Nao",NA,"EMPRESA DE ONIBUS E TURISMO PEDRO ANTONIO LTDA","32.403.537/0001-99","Nao","Sim","Nao",2022-07-23,2022-06-30,2014,"Executivo",44,44
3866554,33087859000139,"LMY1J59",5585275,2021-09-10 17:48:23,2021-09-11 23:01:00,1,-22.7903377,-43.1664303,4.555,"355474061690861","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2022-11-25,2023-07-05,2019,"Executivo",47,47
3866555,33087859000139,"LNH7G05",5585283,2021-09-10 14:04:55,2021-09-13 16:17:58,1,-22.8897321,-43.3278063,3,"355474061021448","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2022-11-26,2023-07-05,2019,"Executivo",47,47
3866566,35550863000117,"NVG2233",5582176,2021-09-07 02:07:27,2021-09-07 07:31:20,1,-10.8533153533936,-37.0825958251953,0,"355253114147925","Nao",NA,"HF PRESTADORA DE SERVICOS LTDA","35.550.863/0001-17","Nao","Sim","Nao",2022-07-13,2022-08-24,2010,"Executivo",19,19
3866567,35550863000117,"NVG2233",5586857,2021-09-11 10:15:44,2021-09-12 09:31:38,1,-10.9165658950806,-37.0876197814941,0,"355253114147925","Nao",NA,"HF PRESTADORA DE SERVICOS LTDA","35.550.863/0001-17","Nao","Sim","Nao",2022-07-13,2022-08-24,2010,"Executivo",19,19
3908287,18127000138,"QKJ9116",5600231,2021-09-25 19:37:41,2021-09-27 16:52:35,1,-10.2228336334229,-48.3159484863281,0,"352898492912895","Nao",NA,"TOCANTINS TRANSPORTE E TURISMO LTDA - EPP","00.018.127/0001-38","Sim","Sim","Nao",2022-08-09,2022-08-22,2017,"Executivo",55,55
3908288,33613000125,"JJT6180",5596384,2021-09-25 07:20:38,2021-09-25 07:21:17,0,-4.11293,-42.953167,0,"354140100896154","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-06,2021-10-03,2012,"Executivo",46,46
3908289,33613000125,"JJT6180",5596384,2021-09-23 07:03:17,2021-09-24 12:05:21,1,-15.482306,-47.101173,0,"354140100896154","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-06,2021-10-03,2012,"Executivo",46,46
3908290,33613000125,"OVT0611",5598932,2021-09-25 06:04:17,2021-09-25 20:43:28,1,-15.820168,-47.922387,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",48,48
3908291,33613000125,"PUH6181",5597547,2021-09-24 06:28:16,2021-09-24 13:25:25,1,-15.787959,-47.972496,0,"354140100909957","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",30,30
3908307,3076172000137,"EHX0I21",5598611,2021-09-24 20:51:04,2021-09-25 04:51:37,1,-23.0385208129883,-47.8545379638672,0,"355269107479398","Nao",NA,"VICAMPE TRANSPORTES & TURISMO LTDA","03.076.172/0001-37","Nao","Sim","Nao",2023-07-01,2023-12-07,2020,"Executivo",62,62
3908344,8593913000170,"BDP8F74",5595630,2021-09-21 19:12:19,2021-09-23 20:31:58,1,-25.51337746,-49.12346367,1.3,"db5eb4e8ea973f14","Nao",NA,"ATG TRANSPORTES - EIRELI","08.593.913/0001-70","Nao","Sim","Nao",2021-11-03,2022-08-21,2019,"Executivo",16,16
3908345,9026330000120,"MQS2694",5594480,2021-09-19 13:24:39,2021-09-20 03:43:19,1,-20.8427085876465,-41.1306343078613,0,"356524082640011","Nao",NA,"VIACAO SANTA CLARA TRANSPORTE E TURISMO LTDA - ME","09.026.330/0001-20","Nao","Sim","Nao",2022-01-07,2023-06-30,2007,"Executivo",41,41
3908357,11357149000149,"KPK1I11",5595825,2021-09-22 07:06:52,2021-09-26 21:56:35,1,-23.5955219268799,-46.4768676757813,0,"355577096414790","Nao",NA,"VALDEIR PEREIRA JACONDINO JUNIOR TRANSPORTES EIRELI","11.357.149/0001-49","Nao","Sim","Nao",2023-02-16,2023-06-17,2011,"Executivo",46,46
3908360,12740567000183,"PLZ6F63",5581497,2021-09-05 04:56:10,2021-09-05 22:20:30,1,-7.872154712677,-34.9061584472656,0,"356914111717932","Nao",NA,"LEMOS TUR LTDA","12.740.567/0001-83","Nao","Sim","Nao",2021-10-06,2023-10-10,2019,"Executivo",21,21
3908361,12782072000117,"KQW3B10",5599891,2021-09-25 14:17:33,2021-09-26 17:05:36,0,-22.853526,-45.234026,0,"355461065598299","Nao",NA,"CLOVIS LIMA LOCACAO DE VEICULOS LTDA","12.782.072/0001-17","Nao","Sim","Nao",2021-11-03,2023-09-20,2013,"Executivo",16,16
3908362,12782072000117,"KQW3B10",5599891,2021-09-25 03:03:54,2021-09-25 08:27:03,1,-22.033723,-43.228429,0,"355461065598299","Nao",NA,"CLOVIS LIMA LOCACAO DE VEICULOS LTDA","12.782.072/0001-17","Nao","Sim","Nao",2021-11-03,2023-09-20,2013,"Executivo",16,16
3908363,13018326000198,"ALF5A33",5599058,2021-09-25 07:37:04,2021-09-25 19:46:31,1,-24.88521025,-52.20293367,1.3,"fdce41f724241106","Nao",NA,"JOAO RODRIGO MENDES  LTDA","13.018.326/0001-98","Nao","Sim","Nao",2024-03-13,2023-11-19,2014,"Executivo",17,17
3908381,18363131000107,"BBO6244",5598517,2021-09-25 09:34:34,2021-09-26 04:44:31,1,-25.43052525,-49.24313074,1.3,"410dac1ded4a0ca5","Nao",NA,"JK LOCADORA DE VEICULOS LTDA","18.363.131/0001-07","Nao","Sim","Nao",2022-08-30,2022-09-02,2017,"Executivo",16,16
3908416,23343494000102,"GXH6624",5596293,2021-09-23 13:02:11,2021-09-23 18:47:11,1,-18.5917224884033,-46.5222549438477,0,"358186072483220","Nao",NA,"EXPRESSO SAO GERALDO LTDA","23.343.494/0001-02","Nao","Sim","Nao",2021-10-06,2023-11-02,2005,"Executivo",46,46
3908417,23343494000102,"IOO6743",5593037,2021-09-19 19:52:41,2021-09-20 07:08:46,1,-19.5582656860352,-46.9688415527344,0,"358186072483022","Nao",NA,"EXPRESSO SAO GERALDO LTDA","23.343.494/0001-02","Nao","Sim","Nao",2022-02-05,2023-11-02,2008,"Executivo",36,36
3908420,26628841000131,"OXD0797",5592239,2021-09-19 13:08:24,2021-09-19 16:56:42,1,-22.2322120666504,-45.9349670410156,0,"358776084718215","Nao",NA,"WTL TRANSPORTE TURISMO EIRELI","26.628.841/0001-31","Nao","Sim","Nao",2022-08-25,2024-04-27,2014,"Executivo",17,17
3908421,26628841000131,"OXD0797",5596922,2021-09-25 10:14:59,2021-09-25 17:26:01,1,-22.2092990875244,-45.9463653564453,0,"358776084718215","Nao",NA,"WTL TRANSPORTE TURISMO EIRELI","26.628.841/0001-31","Nao","Sim","Nao",2022-08-25,2024-04-27,2014,"Executivo",17,17
3908422,26664087000195,"MGX8H02",5594681,2021-09-19 16:24:14,2021-09-21 09:13:40,1,-19.8750171661377,-44.9517135620117,0,"865909045798655","Nao",NA,"COOPERSERRANA - COOPERATIVA DE TRANSPORTADORES ESCOLARES E ALTERNATIVOS DE NOVA SERRANA MG","26.664.087/0001-95","Nao","Sim","Nao",2023-08-09,2023-06-21,2004,"Executivo",50,50
3908423,26664087000195,"MGX8H02",5595942,2021-09-21 17:27:08,2021-09-23 12:29:51,1,-19.872444152832,-44.9679107666016,0,"865909045798655","Nao",NA,"COOPERSERRANA - COOPERATIVA DE TRANSPORTADORES ESCOLARES E ALTERNATIVOS DE NOVA SERRANA MG","26.664.087/0001-95","Nao","Sim","Nao",2023-08-09,2023-06-21,2004,"Executivo",50,50
3908425,27012168000173,"BYE7902",5594624,2021-09-24 20:41:49,2021-09-26 19:14:22,1,-23.5500717163086,-46.3061676025391,0,"358953083860856","Nao",NA,"OBEDE - EDOM TURISMO LTDA - ME","27.012.168/0001-73","Nao","Sim","Nao",2021-09-01,2023-06-05,1995,"Executivo",36,36
3908457,33087859000139,"KXC6163",5591717,2021-09-19 00:25:33,2021-09-20 00:54:51,1,-22.8887108,-43.3277532,32.805,"355474061697825","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908458,33087859000139,"LMA0549",5591721,2021-09-19 02:07:00,2021-09-19 23:18:23,1,-22.9143662,-43.2982866,4.888,"355474061727085","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2022-06-28,2023-07-05,2014,"Executivo",46,46
3908459,33087859000139,"LMY2E08",5596578,2021-09-23 12:15:25,2021-09-24 14:10:10,1,-25.5235197,-54.5859114,4.18,"355474061772248","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2021-12-14,2023-07-05,2019,"Executivo",47,47
3908460,33087859000139,"LRE6699",5591726,2021-09-19 02:09:28,2021-09-19 23:20:38,1,-22.9143946,-43.2984058,6.666,"355474061692602","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2023-06-29,2023-07-05,2014,"Executivo",46,46
3908461,33087859000139,"LRE6699",5599051,2021-09-24 23:31:56,2021-09-27 00:30:10,1,0,0,0,"355474061751366","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2023-06-29,2023-07-05,2014,"Executivo",46,46
3908462,33087859000139,"LTT8G43",5596640,2021-09-24 11:54:30,2021-09-24 11:54:38,1,-22.8883007,-43.3271165,119.2,"355474061020887","Nao",NA,"BEL TOUR TURISMO E TRANSPORTES LTDA","33.087.859/0001-39","Nao","Sim","Nao",2021-12-10,2023-07-05,2019,"Executivo",47,47
3908470,34715636000131,"AUF9H44",5594179,2021-09-19 03:43:13,2021-09-19 09:13:07,1,-25.6899166107178,-48.4696731567383,0,"353595113071577","Nao",NA,"JACQUES TUR TRANSPORTE E TURISMO LTDA","34.715.636/0001-31","Nao","Sim","Nao",2023-07-08,2023-08-23,2011,"Executivo",19,19
3908471,34715636000131,"AUF9H44",5599894,2021-09-25 18:33:52,2021-09-25 20:33:25,1,-25.4339637756348,-48.8742218017578,0,"353595113071577","Nao",NA,"JACQUES TUR TRANSPORTE E TURISMO LTDA","34.715.636/0001-31","Nao","Sim","Nao",2023-07-08,2023-08-23,2011,"Executivo",19,19
3908474,35550863000117,"NVG2233",5594909,2021-09-20 14:29:18,2021-09-20 19:45:43,1,-10.9056129455566,-37.1129417419434,0,"355253114147925","Nao",NA,"HF PRESTADORA DE SERVICOS LTDA","35.550.863/0001-17","Nao","Sim","Nao",2022-07-13,2022-08-24,2010,"Executivo",19,19
3908475,35842536000139,"MML6926",5594217,2021-09-19 09:47:36,2021-09-21 07:33:47,1,-20.34198,-40.399261,1,"354868062187424","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2024-01-13,2024-02-19,2014,"Executivo",45,45
3908476,35842536000139,"QKG1E32",5594248,2021-09-19 09:47:36,2021-09-21 06:56:13,1,-20.34198,-40.399261,1,"354868062265584","Nao",NA,"LIGSMAR ANTONIO ARRIGONI LTDA","35.842.536/0001-39","Nao","Sim","Nao",2021-09-30,2024-02-19,2015,"Executivo",48,48
3908477,36007155000105,"ARX8D38",5597760,2021-09-24 09:00:11,2021-09-24 22:31:20,1,-23.7616691589355,-53.2938194274902,0,"865207040696796","Nao",NA,"BARRETO & VIEIRA TRANSPORTE DE PASSAGEIROS LTDA","36.007.155/0001-05","Nao","Sim","Nao",2022-07-27,2024-03-24,2011,"Executivo",17,17
3866477,11924249000100,"LMW1H44",5578952,2021-09-06 03:50:28,2021-09-11 05:30:07,1,-22.8722629547119,-43.2584114074707,0,"352898491147154","Nao",NA,"JCV - FRETAMENTO, TRANSPORTES E TURISMO LTDA","11.924.249/0001-00","Nao","Sim","Nao",2022-02-24,2024-02-19,2019,"Executivo",16,16
3866478,11924249000100,"LMW1H44",5583911,2021-09-11 05:44:51,2021-09-11 11:47:33,1,-22.8780937194824,-43.3683815002441,0,"352898491147154","Nao",NA,"JCV - FRETAMENTO, TRANSPORTES E TURISMO LTDA","11.924.249/0001-00","Nao","Sim","Nao",2022-02-24,2024-02-19,2019,"Executivo",16,16
3866479,12077105000128,"PEV7H60",5581914,2021-09-05 18:44:36,2021-09-07 22:40:43,1,-9.43351364135742,-40.5110168457031,0,"357621104049475","Nao",NA,"FH TRANSPORTE, COMERCIO E SERVICOS LTDA","12.077.105/0001-28","Nao","Sim","Nao",2021-10-01,2023-08-10,2011,"Executivo",16,16
3866490,15221905000169,"LPZ6F61",5581690,2021-09-05 05:53:24,2021-09-05 20:23:40,1,-9.66794967651367,-35.7138252258301,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866491,15221905000169,"LPZ6F61",5582309,2021-09-06 05:56:05,2021-09-06 21:05:10,1,-9.66435527801514,-35.7089157104492,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866492,15221905000169,"LPZ6F61",5583234,2021-09-07 05:56:42,2021-09-07 21:18:32,1,-9.60145664215088,-35.6797637939453,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866493,15221905000169,"LPZ6F61",5584318,2021-09-09 05:47:49,2021-09-09 19:48:22,1,-9.59644794464111,-35.6761856079102,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866494,15221905000169,"LPZ6F61",5585173,2021-09-10 05:43:44,2021-09-10 20:46:06,1,-9.67196178436279,-35.716381072998,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866495,15221905000169,"LPZ6F61",5587012,2021-09-11 05:43:52,2021-09-11 19:49:21,1,-9.62443542480469,-35.6937446594238,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3866496,15221905000169,"OZQ0331",5580942,2021-09-04 06:04:04,2021-09-04 10:19:16,1,-9.52173042297363,-35.6001052856445,0,"863705035623669","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2021-10-29,2023-09-22,2013,"Executivo",26,26
3866497,17067125000131,"OQQ7668",5580518,2021-09-05 21:39:04,2021-09-09 10:24:24,1,-17.8643112182617,-41.5151672363281,0,"356342097631010","Nao",NA,"VIACAO OLIVEIRA TORRES LTDA.","17.067.125/0001-31","Nao","Sim","Nao",2023-11-29,2023-07-03,2013,"Executivo",44,44
